,subject_id,ankle,arm-length,bicep,calf,chest,forearm,height,hip,leg-length,shoulder-breadth,shoulder-to-crotch,thigh,waist,wrist,photo_id,gender,height_cm,weight_kg,image_path
17,0E3196x5V49sGp00GuePdIl0QqWVXyzssZ92z7KBt1M,25.627178192138672,53.030372619628906,32.96906661987305,38.18536758422852,105.3108367919922,29.607797622680664,181.9978179931641,104.66577911376952,79.87020111083984,40.66492462158203,72.4503402709961,54.29849243164063,84.67745208740234,19.195890426635746,19c80bf3209de30adb4cadcd7d0ca6bb,male,182.0,82.5,../segmentation_testing/test2/train/mask/19c80bf3209de30adb4cadcd7d0ca6bb.png
18,0LE2aj67f6O62tt6mzfTs8MDHtjuLkfVeCRgMRPRmfg,27.225780487060547,54.95070266723633,32.503780364990234,41.16471099853516,110.59176635742188,30.38478660583496,191.72146606445312,111.42025756835938,89.01629638671875,39.30583572387695,71.49018096923828,56.92919158935547,101.06328582763672,19.44122695922852,acfdcd9031662bbed401388cf2130572,male,191.8,95.65,../segmentation_testing/test2/train/mask/acfdcd9031662bbed401388cf2130572.png
19,0SyJzPv40sIj4x5bnMVcWLCvMAdjzQIzdn4_rUMwJ8o,27.120737075805664,50.98413848876953,31.837631225585938,43.12046432495117,109.12569427490234,27.07539367675781,177.80682373046875,107.9964370727539,79.79304504394531,38.04731369018555,69.67972564697266,54.86402893066406,105.555908203125,17.8687744140625,fba885b0c700e9bb9d3b5e7c1f51bb9e,male,175.5,89.85,../segmentation_testing/test2/train/mask/fba885b0c700e9bb9d3b5e7c1f51bb9e.png
20,0Up4gP44WpK3WbvwdreR2zu-Y9s2ELCBmK14pX_Xy6Y,24.16373634338379,51.40729522705078,34.12886428833008,38.44260787963867,113.47997283935548,27.644990921020508,178.782958984375,103.95304107666016,81.64118194580078,38.9794921875,67.92595672607422,56.374454498291016,96.8787612915039,15.076398849487305,ec5282026e08908a10d3ef35ea9ff988,male,175.5,87.7,../segmentation_testing/test2/train/mask/ec5282026e08908a10d3ef35ea9ff988.png
21,0dkJQu5l-VuhdjnK9sLKG4_uoOdje8saucJ-hKNZ6JA,24.82344627380371,47.75637435913086,27.339061737060547,33.40538787841797,95.82797241210938,25.36899948120117,166.7430877685547,95.76907348632812,73.6461410522461,35.52895736694336,64.935302734375,49.1158332824707,84.59892272949219,16.03099250793457,5890763702c86f7cd0833bdba6a24ecd,male,168.0,62.6,../segmentation_testing/test2/train/mask/5890763702c86f7cd0833bdba6a24ecd.png
22,0l9HwamjLJaTR-xGupD3A3QEifjvAZCHHfHJaD_68Mo,24.709760665893555,51.357643127441406,29.036375045776367,39.59628677368164,98.67180633544922,25.274158477783203,178.3273468017578,100.0540771484375,79.91876983642578,36.67642593383789,67.53487396240234,54.44832992553711,89.6758804321289,16.30086898803711,d5e88b1fb1e40c038de72ef5fec4be97,male,175.5,74.4,../segmentation_testing/test2/train/mask/d5e88b1fb1e40c038de72ef5fec4be97.png
23,0lIFi-M7wr7XOQFsg7QCmllcLUYOTl7RDKmWT2sH38A,24.85950088500977,48.675071716308594,33.38175582885742,39.021121978759766,108.42538452148438,28.53860855102539,173.67584228515625,102.67672729492188,77.02947998046875,37.50046157836914,68.52118682861328,55.25961685180664,90.942138671875,17.006040573120117,a452bffc5f27baf033f61a4123befec8,male,171.8,81.7,../segmentation_testing/test2/train/mask/a452bffc5f27baf033f61a4123befec8.png
24,0vRZm0dhtNM4orubmIwUF3jrQIrdfgT7muMh1MTc7JU,27.26638603210449,56.65361022949219,35.027626037597656,40.33827590942383,109.80859375,30.741470336914062,189.37823486328125,107.62317657470705,86.54141998291016,39.981964111328125,71.55625915527344,56.7685775756836,93.29143524169922,19.040958404541016,182287dc792ca3988de1594d4abf8541,male,189.5,93.9,../segmentation_testing/test2/train/mask/182287dc792ca3988de1594d4abf8541.png
25,0wqJ7taytlPRIH9JbcedVeXCM-qNjXS0lJNhCa6uAG8,27.699705123901367,52.02716445922852,38.40901184082031,45.14128494262695,122.55809020996094,32.832359313964844,182.82118225097656,116.69393157958984,80.00447845458984,40.26883316040039,73.177734375,63.71376800537109,114.9693374633789,19.38218688964844,2405c5ddc353d82b43952f0838e2bc85,male,181.75,113.8,../segmentation_testing/test2/train/mask/2405c5ddc353d82b43952f0838e2bc85.png
26,0x-RaRStbYT1TxaqugxFubx4wwvvxaS4S4RXnEdxy24,24.179622650146484,48.704078674316406,32.47178268432617,38.33621597290039,104.24854278564452,27.38243293762207,173.38916015625,103.77912139892578,76.13001251220703,36.82064437866211,67.05393981933594,55.03826141357422,95.21810150146484,16.29705238342285,527b0425169dfd32d7bf5a07a1a098c8,male,170.0,78.2,../segmentation_testing/test2/train/mask/527b0425169dfd32d7bf5a07a1a098c8.png
27,0xWjwj_aCohCfNcyM7YqLJOLuJlGUsbKftfSUjwaHys,22.9685115814209,48.5946159362793,27.303878784179688,32.80721664428711,94.49571228027344,24.6227970123291,167.200439453125,93.83394622802734,75.24613189697266,36.27778625488281,63.72623443603516,48.70832061767578,85.1277084350586,16.350387573242188,42b40522f4763ad539bbf3bb32dc2860,male,165.5,61.8,../segmentation_testing/test2/train/mask/42b40522f4763ad539bbf3bb32dc2860.png
28,0y4e4KTgGq9H2hcWW9tEQ8bvwYYmAbKm8lVWlSg2l2s,24.059551239013672,49.50361251831055,35.29069900512695,37.76854705810547,109.36864471435548,29.327726364135746,170.4271697998047,101.47643280029295,78.8232650756836,38.16144943237305,62.46938705444336,55.69514465332031,90.23186492919922,16.810251235961914,db9304d899b5725193e074e943252748,male,166.75,76.9,../segmentation_testing/test2/train/mask/db9304d899b5725193e074e943252748.png
29,10YcTVisuXzRDPGPFNYphp0w4emPdwGN6E_AdsLTuPE,25.64766502380371,55.42367172241211,31.982723236083984,36.74077606201172,104.17343139648438,27.831987380981445,189.77679443359372,106.5025405883789,85.92388153076172,38.657840728759766,73.31277465820312,56.83971786499024,94.57283020019533,17.266700744628906,a87b729e2869c7b04eea3e72690515aa,male,191.0,90.4,../segmentation_testing/test2/train/mask/a87b729e2869c7b04eea3e72690515aa.png
30,141fFgYgNYIebFV2uIE7jmH7kHRAV5NMbFzQz7Her0A,26.472780227661133,49.58602142333984,35.63746643066406,41.1288948059082,116.84011840820312,30.614152908325195,176.36053466796875,119.5794906616211,77.425537109375,39.92809677124024,70.15263366699219,60.51094436645508,112.3038330078125,19.08553123474121,8d0d8a2c977289e362a6443ca2e70a2a,male,174.0,103.4,../segmentation_testing/test2/train/mask/8d0d8a2c977289e362a6443ca2e70a2a.png
31,16g6TwQ2kASxk7A66mydC1_YTQ2uY_-eDhUVKIRiXgY,23.38972282409668,46.58535003662109,28.34267234802246,34.162750244140625,95.91622161865234,26.1457576751709,170.9291229248047,94.1266632080078,73.35638427734375,35.84999084472656,65.32471466064453,49.33018493652344,85.20823669433594,16.685117721557617,4a07eab6d9866e04633e6569845191de,male,164.0,65.3,../segmentation_testing/test2/train/mask/4a07eab6d9866e04633e6569845191de.png
32,193hZ00YkXnJkiKzfa2uKF-9sbT7ixqG4KWzAPVvtXU,23.98917007446289,50.57263946533203,27.1478271484375,35.62146759033203,92.68321228027344,24.98356437683105,172.1481170654297,96.11089324951172,79.1534423828125,35.51525115966797,63.06185531616211,52.21268844604492,78.90081787109375,16.246912002563477,ac2c6fe69aee83e626d1d501cb7edee9,male,173.1,66.6,../segmentation_testing/test2/train/mask/ac2c6fe69aee83e626d1d501cb7edee9.png
33,1BrP3UbGJXblnMCCmaNTIbGGRJ6SqexqQoEqqFU6z_M,27.24779891967773,51.38987350463867,34.776580810546875,42.41831207275391,118.8440933227539,30.50282287597656,179.12974548339844,110.2225112915039,80.22701263427734,38.64426803588867,68.26292419433594,55.17718124389648,110.42811584472656,19.211061477661133,609fb222ce6591bb0ec1478560e72689,male,176.5,92.8,../segmentation_testing/test2/train/mask/609fb222ce6591bb0ec1478560e72689.png
34,1FlMko83MyFjTP3omeOx1W4681uhSXnoRR3033NvgIQ,24.05124282836914,50.78951644897461,30.906604766845703,38.79723739624024,99.97151184082033,27.134557723999023,169.6356964111328,103.56049346923828,76.04256439208984,36.901634216308594,66.07701110839844,55.00624847412109,92.45298767089844,17.384052276611328,9a7a9f8c97546a30ced62b0428e3b962,male,169.0,75.5,../segmentation_testing/test2/train/mask/9a7a9f8c97546a30ced62b0428e3b962.png
35,1KHGLs9WZ5DC5OlRtIIaOS8al8ZWyNHaceOQAoQOY30,22.334836959838867,45.05311584472656,28.736141204833984,30.26473426818848,94.42191314697266,25.891401290893555,159.917236328125,95.7269058227539,69.6521987915039,35.02826690673828,62.8208236694336,52.247257232666016,78.93727111816406,15.767657279968262,c83bec6559c96b1792f0d17d1692b9b1,male,158.5,58.8,../segmentation_testing/test2/train/mask/c83bec6559c96b1792f0d17d1692b9b1.png
36,1O_1SXmeJeAIGAwsimF0FPABBDNeyt-g8sEjnzuFFm8,26.202655792236328,53.11483383178711,32.57013702392578,42.60979461669922,115.73747253417967,28.054298400878903,184.5908050537109,112.29450988769533,82.72940826416016,37.854923248291016,72.39312744140625,53.11470413208008,110.31468200683594,17.950246810913086,375951fd0e322f86138ca5ab25c0752f,male,183.25,92.15,../segmentation_testing/test2/train/mask/375951fd0e322f86138ca5ab25c0752f.png
37,1R3W5ez3wY5D5sZtyTt4I65vfyeqoonQf8cItdkUyqw,22.40511512756348,49.420013427734375,25.997360229492188,34.20795822143555,85.48236846923828,23.97638320922852,166.36065673828125,90.94426727294922,76.00768280029297,34.65470886230469,61.491512298583984,45.39373016357422,73.43668365478516,15.293212890625,744a3e739272077d9b9c1a45de3bb531,male,166.3,54.6,../segmentation_testing/test2/train/mask/744a3e739272077d9b9c1a45de3bb531.png
38,1TYQwmLcrqpxUdvWkRYWQi3SsbCB9gNLSkZPuGCLzRA,27.460174560546875,52.97970962524414,36.13219451904297,47.16732406616211,120.86772918701172,31.66138458251953,184.72659301757807,119.09381103515624,83.871337890625,40.3421516418457,72.02027130126953,62.36364364624024,120.7682647705078,19.180438995361328,ab2a33c233e3c6996c6a5f81199f732d,male,180.2,111.9,../segmentation_testing/test2/train/mask/ab2a33c233e3c6996c6a5f81199f732d.png
39,1WpL1xrpK6-DNwrAp8FakKOzGZLAZmeYw17ZmyaPF8w,23.697784423828125,50.63304138183594,29.955890655517575,39.3833122253418,107.36824798583984,25.92560386657715,176.13047790527344,106.16272735595705,78.77594757080078,38.34498596191406,66.68832397460938,52.06618881225586,100.65030670166016,15.634169578552246,f7be3c03cf23bb2971a3c733ce7dd114,male,174.0,82.6,../segmentation_testing/test2/train/mask/f7be3c03cf23bb2971a3c733ce7dd114.png
40,1WwQ2-G5PJORq2Kz-d4p3pBAoPf8qHuIw2GtsE25bEQ,26.062803268432617,53.63874435424805,27.618709564208984,36.30565643310547,93.49794006347656,27.734519958496094,178.2229461669922,89.90689086914062,86.65924835205078,35.98493194580078,64.80560302734375,51.21700286865234,71.64649200439453,17.24164390563965,63b8ee48740ec255924c278cdf19ea3c,male,178.4,63.5,../segmentation_testing/test2/train/mask/63b8ee48740ec255924c278cdf19ea3c.png
41,1dEksCPtmvHdXrxX4eFMK4g6U1mVMc1Jln7Xmw4Mhl4,24.87523651123047,48.223934173583984,30.027856826782227,37.20077896118164,107.89895629882812,27.8772087097168,172.59158325195312,102.68606567382812,77.22728729248047,37.61933135986328,66.902099609375,53.61049270629883,91.6111068725586,17.516719818115234,797988349575d47bf4e2c71b6a3673ee,male,170.0,77.3,../segmentation_testing/test2/train/mask/797988349575d47bf4e2c71b6a3673ee.png
42,1h1YOTgYdWkDBeOowQ-UOSkvmV6JjhMOMvP8xNGMg9k,23.8083610534668,49.97663879394531,33.735572814941406,38.654205322265625,103.03874969482422,28.59172821044922,174.76226806640625,103.56795501708984,75.91814422607422,37.403846740722656,68.81855773925781,55.68854522705078,89.61148071289062,16.839738845825195,a64d27d1ae58474f8c8c7bce6ec5521a,male,173.8,78.2,../segmentation_testing/test2/train/mask/a64d27d1ae58474f8c8c7bce6ec5521a.png
43,1jLl8NjQyHVM95IHGnTZBxoQ4OX-3fbF06vMmE6Ynr8,23.905208587646484,51.76201248168945,26.96968650817871,36.46891021728516,94.75981903076172,24.952157974243164,177.93508911132812,95.64967346191406,81.2579345703125,37.98137664794922,69.37242126464844,48.73292541503906,85.09166717529297,15.74660301208496,4addc0c699e580b2982b2481d9c10e91,male,177.0,65.3,../segmentation_testing/test2/train/mask/4addc0c699e580b2982b2481d9c10e91.png
44,1nSApcOD6a09iy7U6DOEzyGvDHe9c6-z2lrg56PkEww,25.07793426513672,49.539588928222656,28.833126068115234,34.4145393371582,96.72265625,25.293790817260746,172.59640502929688,94.35323333740234,77.63107299804688,36.30324935913086,65.43775939941406,50.41643524169922,81.01721954345703,16.96176528930664,1863a1e0afb01991368d320c9a9a417c,male,172.0,64.2,../segmentation_testing/test2/train/mask/1863a1e0afb01991368d320c9a9a417c.png
45,1obtJV-1XLXVJLmVLYfge5Q3Tj6KBWRz5lCerwj7hqQ,28.648866653442383,55.44279861450195,43.57382583618164,46.84347534179688,149.62538146972656,33.79820251464844,188.62998962402344,149.68731689453125,84.954345703125,42.8775520324707,76.61418914794922,77.5657958984375,148.1142578125,19.574037551879883,1f1019b526226afc2ca48fc47107c546,male,185.0,159.75,../segmentation_testing/test2/train/mask/1f1019b526226afc2ca48fc47107c546.png
46,1vpJCFKSupem5PPO9F-bvDjy5iKLyHyuryg5RDYyus0,23.38196563720703,48.63140106201172,29.32096099853516,34.152713775634766,104.44013214111328,26.774526596069336,171.53518676757812,101.3090362548828,76.78570556640625,36.51095199584961,65.63806915283203,51.06829071044922,95.42615509033205,16.337650299072266,ec6ba6939808377a26e0c7102fae2923,male,170.2,74.3,../segmentation_testing/test2/train/mask/ec6ba6939808377a26e0c7102fae2923.png
47,1w7nIkCw-64YGiwLF-t2TG5W0gw4m_--U4AGmk8epi0,26.351953506469727,49.982460021972656,31.8552188873291,39.7554817199707,106.46698760986328,28.062824249267575,180.68975830078125,102.87213134765624,77.23497772216797,37.569786071777344,70.4169692993164,56.06754684448242,93.48493957519533,18.466920852661133,7e8a267f95b0365488b0d2869e8c3fa8,male,179.05,85.35,../segmentation_testing/test2/train/mask/7e8a267f95b0365488b0d2869e8c3fa8.png
48,1wnLRnKeD8J_SZqoNj8SaPzM4QHxSYwdhIuPtXyMFfw,24.912601470947266,51.21212005615234,34.26433181762695,38.7002067565918,107.3228759765625,29.12591552734375,177.430908203125,105.86248016357422,79.0982437133789,38.83955383300781,68.93282318115234,57.79862976074219,93.08509826660156,16.952896118164062,2697fd303936878ac12c8c97eceb2b3a,male,178.0,84.5,../segmentation_testing/test2/train/mask/2697fd303936878ac12c8c97eceb2b3a.png
49,1xb1HyZlruyHo-LV5i4yYBt8JImpxS8qkXIsG6Pabqk,26.63434219360352,48.38962173461914,32.430057525634766,38.69637298583984,99.82012176513672,27.94725799560547,169.94754028320312,98.57194519042967,75.80091094970703,37.012733459472656,66.16728210449219,54.98177337646485,86.49824523925781,17.502479553222656,e86f65806e71017d2f536cddc72d9b1d,male,168.5,74.2,../segmentation_testing/test2/train/mask/e86f65806e71017d2f536cddc72d9b1d.png
50,1zV_8OcOolQ2Lfl_SQut9J1viE38kW9FW8Qz7ztlxIs,25.473865509033203,50.48626708984375,38.89904022216797,40.70102691650391,136.61700439453125,30.42164802551269,176.60464477539062,115.7269058227539,78.41819763183594,41.72389221191406,70.05892944335938,58.53284454345703,126.69525146484376,18.206382751464844,3894e688af892fbea3637989d4fe53b3,male,172.5,115.2,../segmentation_testing/test2/train/mask/3894e688af892fbea3637989d4fe53b3.png
51,21AnYyb6w6M1hNj42r0F4nk03t7St_L-JH76UZna6KU,27.546329498291016,52.87029266357422,36.20309448242188,41.88444519042969,107.4844970703125,31.458221435546875,186.10397338867188,110.3258285522461,83.43458557128906,38.80073165893555,73.81745147705078,59.85936737060547,94.9634246826172,19.652027130126957,7c4ef7abc4bda94699796c06b7f315ec,male,186.0,96.3,../segmentation_testing/test2/train/mask/7c4ef7abc4bda94699796c06b7f315ec.png
52,234g5fOQ1rGjBgBcFi4YI0yuZ5fjLfHmqsYCWs31amk,25.57148742675781,51.92267227172852,28.76565170288086,37.1022834777832,94.10941314697266,25.84296417236328,178.40377807617188,95.7107391357422,79.59709930419922,36.66702651977539,68.09100341796875,49.71983337402344,77.23513793945312,16.73000144958496,60d231f15c6c1da301d53270bc54fec9,male,177.0,67.8,../segmentation_testing/test2/train/mask/60d231f15c6c1da301d53270bc54fec9.png
53,25wYmWQMyMINDvTLdFBqo7DqImxYNxxYGoTBhGM2sIQ,24.7232608795166,48.98234558105469,31.48506736755371,35.18566131591797,99.3706283569336,26.130590438842773,173.30108642578125,99.94602966308594,76.74633026123047,35.72866439819336,68.3309097290039,53.73415756225586,87.77257537841797,16.34784507751465,e1e7f1a46e6e60953b03d200ef78b78c,male,173.1,72.7,../segmentation_testing/test2/train/mask/e1e7f1a46e6e60953b03d200ef78b78c.png
54,28hTTQZ5xI2GpnhcNeyFFZF_TIz3-SGY1AqywAgwBpo,24.32117462158203,51.04681396484375,28.19289970397949,35.60920715332031,105.11690521240234,25.48017692565918,172.39004516601562,98.50393676757812,79.92750549316406,36.27229309082031,63.76668930053711,51.59449005126953,96.04086303710938,16.693561553955078,9d5ceac539586c35e543e19c60a23614,male,171.2,70.4,../segmentation_testing/test2/train/mask/9d5ceac539586c35e543e19c60a23614.png
55,29NvYTuuEKc1Xrym-L_6TZM91S72J5H3G45mDsFXTnc,26.61162757873535,50.844337463378906,35.60597610473633,42.3868522644043,113.68846130371094,29.20237922668457,180.4743194580078,118.3687744140625,80.4097900390625,38.1878662109375,72.63099670410156,63.23392105102539,108.17127227783205,17.328556060791016,9fe17d414b7515445641a85bb08d9fa1,male,179.55,95.95,../segmentation_testing/test2/train/mask/9fe17d414b7515445641a85bb08d9fa1.png
56,2A-OwfseLIFUUX6GNQFD8YuEVTs-luhhW0d6P352JyE,23.688291549682617,47.52383804321289,27.959190368652344,34.974700927734375,103.5038833618164,25.290958404541016,164.9544677734375,98.53953552246094,73.99703979492188,36.3225212097168,63.38933563232422,50.94469833374024,91.2874984741211,16.63926124572754,5b07d815d62fb8b14776ae8c4ade7259,male,164.5,69.6,../segmentation_testing/test2/train/mask/5b07d815d62fb8b14776ae8c4ade7259.png
57,2Iurpmm5BrNx2U8gNfAS6ekexmbJdLh34ZvqfoQ1iKk,25.877256393432617,50.91641998291016,34.99225997924805,41.70287322998047,109.49373626708984,29.890329360961918,177.07496643066406,108.33096313476562,79.25426483154297,37.69796371459961,69.66337585449219,55.86604690551758,97.24747467041016,16.695419311523438,395407caef23891cbc898fb5b9f33ecb,male,176.5,86.7,../segmentation_testing/test2/train/mask/395407caef23891cbc898fb5b9f33ecb.png
58,2JkNVU9UJRCazg-N1KxN9shw34GLR3C8IYhIut92eiw,23.34686279296875,49.61026763916016,35.57974624633789,39.679466247558594,106.14325714111328,30.304418563842773,172.39720153808594,106.71337890625,77.01444244384766,37.3896713256836,66.90763854980469,56.49784469604492,101.6266632080078,18.295459747314453,4162e3e4562537323ce5d0f8111bf1b3,male,169.8,83.15,../segmentation_testing/test2/train/mask/4162e3e4562537323ce5d0f8111bf1b3.png
59,2MFLnQLsH4_g6M6jy-uwBj_Al558-7axwV6hulPAESc,23.708972930908203,51.29008102416992,31.42506217956543,36.95734405517578,100.3293228149414,26.82969665527344,175.16305541992188,97.62066650390624,79.26004028320312,37.42569351196289,65.86341857910156,52.72734832763672,84.38748168945312,17.147136688232422,75e49d683c180d445590224e11a9216c,male,173.2,72.6,../segmentation_testing/test2/train/mask/75e49d683c180d445590224e11a9216c.png
